1	1373795	1373932	AIP	3003	137	137	1.0000000
1	1373942	1374491	AIP	8928	549	549	1.0000000
1	1374665	1374816	AIP	2745	151	151	1.0000000
1	11674723	11674869	MAD2L2	2160	146	146	1.0000000
1	11675046	11675196	MAD2L2	2165	150	150	1.0000000
1	11675614	11675764	MAD2L2	2661	150	150	1.0000000
1	11676014	11676162	MAD2L2	2468	148	148	1.0000000
1	11676841	11676983	MAD2L2	1629	142	142	1.0000000
1	11677507	11677642	MAD2L2	2003	135	135	1.0000000
1	11680313	11680512	MAD2L2	4326	199	199	1.0000000
1	11680525	11680664	MAD2L2	3040	139	139	1.0000000
1	17018839	17018976	SDHB	1122	137	137	1.0000000
1	17022553	17022766	SDHB	1893	213	213	1.0000000
1	17023942	17024094	SDHB	1192	152	152	1.0000000
1	17027689	17027894	SDHB	1537	205	205	1.0000000
1	17028579	17028785	SDHB	1984	206	206	1.0000000
1	17033023	17033158	SDHB	926	135	135	1.0000000
1	17044714	17044914	SDHB	1764	200	200	1.0000000
1	17053915	17054060	SDHB	253	144	145	0.9931034
1	19975657	19975859	PLA2G2A	2523	202	202	1.0000000
1	19977990	19978124	PLA2G2A	1984	134	134	1.0000000
1	19978339	19978548	PLA2G2A	2154	209	209	1.0000000
1	19978667	19978819	PLA2G2A	2551	152	152	1.0000000
1	23691749	23691886	RPL11	1631	137	137	1.0000000
1	23692588	23692790	RPL11	2309	202	202	1.0000000
1	23693803	23693944	RPL11	2418	141	141	1.0000000
1	23694545	23694666	RPL11	2794	121	121	1.0000000
1	23694722	23694843	RPL11	2081	121	121	1.0000000
1	23695658	23695825	RPL11	3828	167	167	1.0000000
1	23695843	23695965	RPL11	3052	122	122	1.0000000
1	23696354	23696477	RPL11	2576	123	123	1.0000000
1	33010755	33010905	AK2	1781	150	150	1.0000000
1	33012051	33012186	AK2	2618	135	135	1.0000000
1	33013144	33013274	AK2	2423	130	130	1.0000000
1	33013323	33013450	AK2	2455	127	127	1.0000000
1	33014477	33014624	AK2	2041	147	147	1.0000000
1	33021240	33021406	AK2	3764	166	166	1.0000000
1	33021435	33021565	AK2	3799	130	130	1.0000000
1	33021613	33021796	AK2	3919	183	183	1.0000000
1	33024361	33024611	AK2	4014	250	250	1.0000000
1	33036660	33036929	AK2	5822	269	269	1.0000000
1	36466069	36466203	CSF3R	2656	134	134	1.0000000
1	36466323	36466954	CSF3R	9960	631	631	1.0000000
1	36467200	36467351	CSF3R	1922	151	151	1.0000000
1	36467523	36467662	CSF3R	2379	139	139	1.0000000
1	36467805	36468266	CSF3R	7687	461	461	1.0000000
1	36469143	36469286	CSF3R	3025	143	143	1.0000000
1	36469585	36469884	CSF3R	3496	299	299	1.0000000
1	36471396	36471693	CSF3R	4688	297	297	1.0000000
1	36472025	36472163	CSF3R	3234	138	138	1.0000000
1	36472188	36472739	CSF3R	7523	551	551	1.0000000
1	36473397	36473943	CSF3R	9435	546	546	1.0000000
1	36475344	36475725	CSF3R	4088	381	381	1.0000000
1	36479402	36479543	CSF3R	2674	141	141	1.0000000
1	43337830	43337973	MPL	1635	143	143	1.0000000
1	43338062	43338266	MPL	2872	204	204	1.0000000
1	43338513	43338728	MPL	2843	215	215	1.0000000
1	43339222	43339607	MPL	5525	385	385	1.0000000
1	43339948	43340162	MPL	2132	214	214	1.0000000
1	43340334	43340538	MPL	2445	204	204	1.0000000
1	43346413	43346954	MPL	8366	541	541	1.0000000
1	43348829	43349024	MPL	2063	195	195	1.0000000
1	43349226	43349366	MPL	2240	140	140	1.0000000
1	43352173	43352324	MPL	2308	151	151	1.0000000
1	43352503	43352797	MPL	4899	294	294	1.0000000
1	43935617	43935760	NBN	2396	143	143	1.0000000
1	43936026	43936401	NBN	2834	375	375	1.0000000
1	43936448	43936822	NBN	5465	374	374	1.0000000
1	45329257	45329462	MUTYH	2675	205	205	1.0000000
1	45330453	45330602	MUTYH	2712	149	149	1.0000000
1	45331152	45331876	MUTYH	10770	724	724	1.0000000
1	45331998	45332340	MUTYH	5093	342	342	1.0000000
1	45332356	45332502	MUTYH	2129	146	146	1.0000000
1	45332540	45332996	MUTYH	9349	456	456	1.0000000
1	45333061	45333209	MUTYH	3861	148	148	1.0000000
1	45333222	45333361	MUTYH	3958	139	139	1.0000000
1	45333367	45333658	MUTYH	3404	291	291	1.0000000
1	45334357	45334568	MUTYH	2834	211	211	1.0000000
1	45340170	45340309	MUTYH	2103	139	139	1.0000000
1	46248350	46248482	RAD54L	1908	132	132	1.0000000
1	46248490	46248640	RAD54L	2797	150	150	1.0000000
