1	1373795	1373932	AIP	1266.087591	137	137	1.000000
1	1373942	1374491	AIP	1372.422587	549	549	1.000000
1	1374665	1374816	AIP	1328.291391	151	151	1.000000
1	11674723	11674869	MAD2L2	1133.006849	146	146	1.000000
1	11675046	11675196	MAD2L2	950.720000	150	150	1.000000
1	11675614	11675764	MAD2L2	1045.206667	150	150	1.000000
1	11676014	11676162	MAD2L2	1096.270270	148	148	1.000000
1	11676841	11676983	MAD2L2	572.725352	142	142	1.000000
1	11677507	11677642	MAD2L2	936.740741	135	135	1.000000
1	11680313	11680512	MAD2L2	1455.502513	199	199	1.000000
1	11680525	11680664	MAD2L2	1399.079137	139	139	1.000000
1	17018839	17018976	SDHB	583.043796	137	137	1.000000
1	17022553	17022766	SDHB	718.173709	213	213	1.000000
1	17023942	17024094	SDHB	544.368421	152	152	1.000000
1	17027689	17027894	SDHB	572.839024	205	205	1.000000
1	17028579	17028785	SDHB	710.810680	206	206	1.000000
1	17033023	17033158	SDHB	475.125926	135	135	1.000000
1	17044714	17044914	SDHB	747.860000	200	200	1.000000
1	17053915	17054060	SDHB	79.413793	145	145	1.000000
1	19975657	19975859	PLA2G2A	827.336634	202	202	1.000000
1	19977990	19978124	PLA2G2A	757.432836	134	134	1.000000
1	19978339	19978548	PLA2G2A	727.377990	209	209	1.000000
1	19978667	19978819	PLA2G2A	1043.506579	152	152	1.000000
1	23691749	23691886	RPL11	1330.416058	137	137	1.000000
1	23692588	23692790	RPL11	831.509901	202	202	1.000000
1	23693803	23693944	RPL11	896.858156	141	141	1.000000
1	23694545	23694666	RPL11	1244.991736	121	121	1.000000
1	23694722	23694843	RPL11	853.223140	121	121	1.000000
1	23695658	23695825	RPL11	1162.826347	167	167	1.000000
1	23695843	23695965	RPL11	1163.139344	122	122	1.000000
1	23696354	23696477	RPL11	1121.162602	123	123	1.000000
1	33010755	33010905	AK2	681.440000	150	150	1.000000
1	33012051	33012186	AK2	998.288889	135	135	1.000000
1	33013144	33013274	AK2	977.853846	130	130	1.000000
1	33013323	33013450	AK2	968.637795	127	127	1.000000
1	33014477	33014624	AK2	878.455782	147	147	1.000000
1	33021240	33021406	AK2	1096.030120	166	166	1.000000
1	33021435	33021565	AK2	1337.807692	130	130	1.000000
1	33021613	33021796	AK2	1135.994536	183	183	1.000000
1	33024361	33024611	AK2	1048.736000	250	250	1.000000
1	33036660	33036929	AK2	1897.037175	269	269	1.000000
1	36466069	36466203	CSF3R	1172.067164	134	134	1.000000
1	36466323	36466954	CSF3R	1340.285261	631	631	1.000000
1	36467200	36467351	CSF3R	968.708609	151	151	1.000000
1	36467523	36467662	CSF3R	1106.568345	139	139	1.000000
1	36467805	36468266	CSF3R	1409.225597	461	461	1.000000
1	36469143	36469286	CSF3R	1219.797203	143	143	1.000000
1	36469585	36469884	CSF3R	909.668896	299	299	1.000000
1	36471396	36471693	CSF3R	1218.191919	297	297	1.000000
